source_id,derived_from,configuration,beta_deg,horizontal_tail_deg,alpha_deg,omega_b_over_2V,zero_replicate,dCA_horizontal,dCN_horizontal,dCm_horizontal,dCY_horizontal,dCl_horizontal,dCn_horizontal,derivation,qa_status
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,40,0.05,,-0.021,0.42,-0.427,-0.012,0.0035,-0.0031,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,40,0.10,,-0.020,0.44,-0.426,-0.021,0.0043,-0.0054,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,40,0.20,,-0.021,0.47,-0.443,-0.024,0.0056,-0.0066,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,40,0.30,,-0.023,0.51,-0.478,-0.020,0.0118,-0.0050,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,40,0.40,,-0.022,0.52,-0.529,-0.020,0.0167,-0.0063,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,45,-0.40,,0.001,0.50,-0.516,0.063,-0.0131,0.0023,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,45,-0.30,,-0.010,0.44,-0.473,0.027,-0.0101,0.0007,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,45,-0.20,,-0.014,0.42,-0.470,0.004,-0.0038,0.0008,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,45,-0.10,,-0.020,0.45,-0.479,-0.013,-0.0004,-0.0011,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,45,-0.05,,-0.015,0.38,-0.480,-0.026,0.0026,-0.0007,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,45,0.00,1,-0.026,0.48,-0.449,-0.006,0.0006,0.0010,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,45,0.00,2,-0.027,0.46,-0.462,-0.011,0.0013,0.0001,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,45,0.05,,-0.018,0.42,-0.479,-0.028,-0.0001,0.0008,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,45,0.10,,-0.022,0.41,-0.485,-0.024,0.0017,-0.0001,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,45,0.20,,-0.022,0.45,-0.500,-0.026,0.0054,-0.0024,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,45,0.30,,-0.024,0.50,-0.492,-0.011,0.0117,-0.0020,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,45,0.40,,-0.028,0.54,-0.541,-0.015,0.0177,-0.0045,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,50,-0.40,,-0.023,0.51,-0.478,0.177,-0.0111,0.0203,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,50,-0.30,,-0.030,0.49,-0.463,0.088,-0.0101,0.0112,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,50,-0.20,,-0.026,0.46,-0.442,0.029,-0.0079,0.0018,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,50,-0.10,,-0.029,0.41,-0.469,-0.012,-0.0047,-0.0003,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,50,-0.05,,-0.028,0.37,-0.492,-0.032,-0.0006,0.0047,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,50,0.00,1,-0.038,0.42,-0.487,-0.017,0.0045,-0.0013,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,50,0.00,2,-0.042,0.41,-0.470,-0.011,0.0021,0.0035,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,50,0.05,,-0.043,0.40,-0.503,-0.034,0.0008,0.0049,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,50,0.10,,-0.043,0.41,-0.515,-0.027,0.0022,0.0064,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,50,0.20,,-0.037,0.46,-0.482,-0.015,0.0109,0.0109,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,50,0.30,,-0.038,0.52,-0.480,-0.041,0.0131,-0.0009,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,55,-0.40,,-0.027,0.57,-0.555,0.101,0.0044,0.0047,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,55,-0.30,,-0.037,0.58,-0.490,0.107,0.0080,0.0174,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,55,-0.20,,-0.034,0.57,-0.426,0.057,0.0070,0.0008,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,55,-0.10,,-0.035,0.48,-0.392,0.023,0.0032,-0.0045,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,55,-0.05,,-0.038,0.45,-0.388,0.023,0.0029,-0.0037,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,55,0.00,1,-0.041,0.42,-0.424,0.007,-0.0004,-0.0056,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,55,0.00,2,-0.040,0.42,-0.386,0.006,0.0015,-0.0056,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,55,0.05,,-0.042,0.41,-0.378,-0.033,0.0031,0.0045,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,55,0.10,,-0.041,0.36,-0.455,-0.034,0.0022,0.0044,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,55,0.20,,-0.032,0.43,-0.450,-0.041,0.0044,0.0023,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,55,0.30,,-0.026,0.49,-0.470,-0.047,0.0009,0.0028,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,55,0.40,,-0.014,0.47,-0.517,-0.060,0.0028,-0.0052,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,60,-0.40,,-0.029,0.57,-0.557,0.088,0.0045,-0.0008,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,60,-0.30,,-0.025,0.57,-0.544,0.059,0.0141,0.0027,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,60,-0.20,,-0.018,0.47,-0.495,0.039,0.0151,0.0060,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,60,-0.10,,-0.012,0.41,-0.476,0.001,0.0089,-0.0035,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,60,-0.05,,-0.012,0.38,-0.470,0.017,0.0052,0.0055,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,60,0.00,1,-0.028,0.49,-0.431,0.014,0.0042,0.0008,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,60,0.00,2,-0.032,0.45,-0.473,0.012,0.0018,-0.0019,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,60,0.05,,-0.024,0.50,-0.412,0.005,0.0001,0.0057,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,60,0.10,,-0.022,0.54,-0.379,0.006,-0.0011,0.0117,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,60,0.20,,-0.024,0.54,-0.452,-0.039,-0.0073,0.0001,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,60,0.30,,-0.030,0.60,-0.528,-0.029,-0.0126,-0.0045,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,60,0.40,,-0.037,0.60,-0.544,-0.014,-0.0037,-0.0035,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
